ID_Variable;QUOTE_DATE;SEASON;Quarter;MONTH;VEHICLE_YEAR;VEHICLE_MAKE;VEHICLE_MODEL;VEHICLE_TYPE;ANNUAL_KM;COMMUTE_DISTANCE;VEHICLE_USE;FSA_CODE;REGIONAL_AREA;MARITAL_STATUS;GENDER;MULTI_PRODUCT;YEARS_LICENSED;YEAR_OF_BIRTH;AGE;GENERATION;IS_BOUND;IS_BOUND_BINARY
40000146;05/01/2016;Winter;Q1;January;2001;HONDA;CIVIC;CAR;15000;5;Commute;K1R;Eastern Ontario;Single;Female;No;21;1977;39;Gen Y;Not Bound;0
40000147;05/01/2016;Winter;Q1;January;2010;DODGE;CARAVAN;VAN;15000;20;Commute;N8Y;Southwestern Ontario;Single;Female;Yes;24;1976;40;Gen X;Not Bound;0
40000148;05/01/2016;Winter;Q1;January;2015;MAZDA;MAZDA3;CAR;20000;15;Commute;L7P;Central Ontario;Married;Female;Yes;32;1967;49;Gen X;Not Bound;0
40000149;05/01/2016;Winter;Q1;January;2003;PONTIAC;VIBE;CAR;40000;;Business;K0J;Eastern Ontario;Married;Female;Yes;2;1976;40;Gen X;Not Bound;0
40000150;05/01/2016;Winter;Q1;January;2014;GMC;SIERRA;TRUCK;30000;;Business;B4V;Nova Scotia;Married;Male;Yes;32;1964;52;Baby Boomers;Not Bound;0
40000151;05/01/2016;Winter;Q1;January;2006;DODGE;DURANGO;CAR;20000;11;Commute;L6R;Central Ontario;Married;Male;Yes;21;1967;49;Gen X;Not Bound;0
40000152;05/01/2016;Winter;Q1;January;2010;FORD;F-150;TRUCK;7000;;Pleasure;N0G;Southwestern Ontario;Single;Male;No;39;1961;55;Baby Boomers;Not Bound;0
40000153;05/01/2016;Winter;Q1;January;2009;SMART;SMART;CAR;20000;15;Commute;L6E;Central Ontario;Married;Male;Yes;19;1958;58;Baby Boomers;Not Bound;0
40000154;05/01/2016;Winter;Q1;January;2002;NISSAN;ALTIMA;CAR;1000;;Pleasure;L8R;Central Ontario;Single;Male;No;52;1941;75;Traditionalist;Not Bound;0
40000155;05/01/2016;Winter;Q1;January;2013;MAZDA;CX5;CAR;20000;10;Commute;K1T;Eastern Ontario;Single;Female;Yes;3;1996;20;Gen Z;Not Bound;0
40000156;05/01/2016;Winter;Q1;January;2012;FORD;FOCUS;CAR;10000;;Pleasure;N5R;Southwestern Ontario;Single;Female;Yes;3;1994;22;Gen Y;Not Bound;0
40000157;05/01/2016;Winter;Q1;January;2007;NISSAN;VERSA;CAR;10000;15;Commute;M3J;Metropolitan Toronto;Married;Female;No;16;1967;49;Gen X;Not Bound;0
40000158;05/01/2016;Winter;Q1;January;2011;KIA;SPORTAGE;CAR;10000;10;Commute;P0H;Northern Ontario;Married;Female;Yes;31;1965;51;Gen X;Not Bound;0
40000159;05/01/2016;Winter;Q1;January;2013;TOYOTA;4RUNNER;CAR;20000;11;Commute;K0K;Eastern Ontario;Single;Male;No;28;1972;44;Gen X;Not Bound;0
40000160;05/01/2016;Winter;Q1;January;2014;HONDA;CR-V;CAR;10000;;Pleasure;M2N;Metropolitan Toronto;Married;Female;Yes;3;1971;45;Gen X;Not Bound;0
40000161;05/01/2016;Winter;Q1;January;2013;HONDA;CIVIC;CAR;27000;5;Commute;A1L;Newfoundland and Labrador;Married;Female;Yes;23;1976;40;Gen X;Not Bound;0
40000162;05/01/2016;Winter;Q1;January;2013;GMC;SIERRA;TRUCK;8000;;Pleasure;K2J;Eastern Ontario;Married;Male;Yes;49;1942;74;Traditionalist;Not Bound;0
40000163;05/01/2016;Winter;Q1;January;2016;MAZDA;CX3;CAR;1000;;Pleasure;M5V;Metropolitan Toronto;Single;Male;No;11;1989;27;Gen Y;Not Bound;0
40000164;05/01/2016;Winter;Q1;January;2008;PONTIAC;VIBE;CAR;6000;;Pleasure;P0P;Northern Ontario;Married;Female;No;53;1947;69;Baby Boomers;Not Bound;0
40000165;05/01/2016;Winter;Q1;January;2008;PONTIAC;G5;CAR;20000;20;Commute;L0M;Central Ontario;Single;Female;Yes;10;1990;26;Gen Y;Not Bound;0
40000166;05/01/2016;Winter;Q1;January;2009;HONDA;CIVIC;CAR;20000;25;Commute;L1E;Central Ontario;Single;Male;No;5;1993;23;Gen Y;Not Bound;0
40000167;05/01/2016;Winter;Q1;January;2005;DODGE;NEON;CAR;5000;;Pleasure;L6C;Central Ontario;Married;Female;No;22;1975;41;Gen X;Not Bound;0
40000168;05/01/2016;Winter;Q1;January;2013;NISSAN;ROGUE;CAR;7000;;Pleasure;L3P;Central Ontario;Divorced;Female;Yes;29;1967;49;Gen X;Not Bound;0
40000169;05/01/2016;Winter;Q1;January;2012;FORD;EXPEDITION;CAR;18000;25;Commute;L0G;Central Ontario;Married;Female;Yes;27;1971;45;Gen X;Not Bound;0
40000170;05/01/2016;Winter;Q1;January;2007;DODGE;RAM;TRUCK;30000;;Business;K0E;Eastern Ontario;Single;Male;Yes;13;1985;31;Gen Y;Not Bound;0
40000171;05/01/2016;Winter;Q1;January;2011;NISSAN;ALTIMA;CAR;10000;;Pleasure;B2S;Nova Scotia;Single;Male;No;52;1946;70;Baby Boomers;Not Bound;0
40000172;05/01/2016;Winter;Q1;January;2010;TOYOTA;TACOMA;TRUCK;20000;8;Commute;A0L;Newfoundland and Labrador;Married;Male;No;29;1970;46;Gen X;Not Bound;0
40000173;05/01/2016;Winter;Q1;January;2003;CHEVROLET;TRACKER;CAR;10000;;Pleasure;B1M;Nova Scotia;Married;Male;Yes;48;1951;65;Baby Boomers;Not Bound;0
40000174;05/01/2016;Winter;Q1;January;2010;TOYOTA;COROLLA;CAR;10000;;Pleasure;N1T;Southwestern Ontario;Married;Male;Yes;17;1956;60;Baby Boomers;Not Bound;0
40000175;05/01/2016;Winter;Q1;January;2010;HONDA;CIVIC;CAR;10000;10;Commute;Y1A;Yukon;Married;Female;No;2;1998;18;Gen Z;Not Bound;0
40000176;05/01/2016;Winter;Q1;January;1999;FORD;F-150;TRUCK;12000;;Business;N9J;Southwestern Ontario;Divorced;Male;Yes;36;1962;54;Baby Boomers;Not Bound;0
40000177;05/01/2016;Winter;Q1;January;2011;NISSAN;SENTRA;CAR;8000;;Pleasure;B2W;Nova Scotia;Single;Male;Yes;0;1997;19;Gen Z;Not Bound;0
40000178;05/01/2016;Winter;Q1;January;1997;HONDA;CR-V;CAR;10000;;Pleasure;M9C;Metropolitan Toronto;Single;Female;No;17;1980;36;Gen Y;Not Bound;0
40000179;05/01/2016;Winter;Q1;January;2016;MAZDA;MAZDA6;CAR;10000;5;Commute;L7S;Central Ontario;Married;Female;No;10;1969;47;Gen X;Not Bound;0
40000180;05/01/2016;Winter;Q1;January;2009;HONDA;CR-V;CAR;10000;10;Commute;L6Y;Central Ontario;Separated;Female;Yes;17;1973;43;Gen X;Not Bound;0
40000181;05/01/2016;Winter;Q1;January;2006;CHEVROLET;HHR;CAR;10000;10;Commute;L1G;Central Ontario;Single;Female;Yes;8;1985;31;Gen Y;Not Bound;0
40000182;05/01/2016;Winter;Q1;January;2005;TOYOTA;PRIUS;CAR;35000;;Business;A1L;Newfoundland and Labrador;Single;Female;No;2;1991;25;Gen Y;Not Bound;0
40000183;05/01/2016;Winter;Q1;January;2016;LEXUS;GX;CAR;10000;11;Commute;M5M;Metropolitan Toronto;Married;Female;Yes;18;1975;41;Gen X;Not Bound;0
40000184;05/01/2016;Winter;Q1;January;1999;BMW;3 series;CAR;10000;10;Commute;L1S;Central Ontario;Single;Male;No;1;1997;19;Gen Z;Not Bound;0
40000185;05/01/2016;Winter;Q1;January;2000;PONTIAC;SUNFIRE;CAR;20000;30;Commute;K9V;Eastern Ontario;Married;Male;No;10;1985;31;Gen Y;Not Bound;0
40000186;05/01/2016;Winter;Q1;January;2015;CHEVROLET;CRUZE;CAR;10000;10;Commute;N8R;Southwestern Ontario;Single;Female;No;2;1991;25;Gen Y;Not Bound;0
40000187;05/01/2016;Winter;Q1;January;2015;VOLKSWAGEN;GOLF;CAR;11000;20;Commute;N1C;Southwestern Ontario;Divorced;Female;No;35;1964;52;Baby Boomers;Not Bound;0
40000188;05/01/2016;Winter;Q1;January;2005;SUBARU;FORESTER;CAR;30000;;Business;B0S;Nova Scotia;Married;Female;No;16;1977;39;Gen Y;Not Bound;0
40000189;05/01/2016;Winter;Q1;January;2008;VOLKSWAGEN;GOLF GTI;CAR;30000;12;Commute;L6R;Central Ontario;Married;Male;Yes;8;1987;29;Gen Y;Not Bound;0
40000190;05/01/2016;Winter;Q1;January;2013;HYUNDAI;VELOSTER;SPORTS CAR;20000;30;Commute;L8P;Central Ontario;Single;Female;No;16;1983;33;Gen Y;Not Bound;0
40000191;05/01/2016;Winter;Q1;January;2007;PONTIAC;WAVE;CAR;10000;;Pleasure;K9K;Eastern Ontario;Single;Female;Yes;34;1966;50;Gen X;Not Bound;0
40000192;05/01/2016;Winter;Q1;January;2016;AUDI;Q5;CAR;20000;15;Commute;M3L;Metropolitan Toronto;Married;Female;Yes;17;1981;35;Gen Y;Not Bound;0
40000193;05/01/2016;Winter;Q1;January;2014;HYUNDAI;ELANTRA;CAR;25000;30;Commute;K7C;Eastern Ontario;Single;Female;No;22;1973;43;Gen X;Not Bound;0
40000194;05/01/2016;Winter;Q1;January;2005;VOLKSWAGEN;PASSAT;CAR;10000;;Pleasure;M4L;Metropolitan Toronto;Married;Female;Yes;34;1955;61;Baby Boomers;Not Bound;0
40000195;05/01/2016;Winter;Q1;January;2012;TOYOTA;TACOMA;TRUCK;17000;20;Commute;K1V;Eastern Ontario;Single;Male;No;7;1993;23;Gen Y;Not Bound;0
40000196;05/01/2016;Winter;Q1;January;2004;DODGE;NEON;CAR;3000;;Pleasure;E2M;New Brunswick;Single;Female;No;0;1998;18;Gen Z;Not Bound;0
40000197;05/01/2016;Winter;Q1;January;2014;JEEP;CHEROKEE ;CAR;1000;;Pleasure;N5Y;Southwestern Ontario;Widow_Widower;Female;No;30;1939;77;Traditionalist;Not Bound;0
40000198;05/01/2016;Winter;Q1;January;2013;GMC;SIERRA;TRUCK;10000;;Pleasure;N0H;Southwestern Ontario;Divorced;Male;No;42;1958;58;Baby Boomers;Not Bound;0
40000199;05/01/2016;Winter;Q1;January;2010;HONDA;RIDGELINE;TRUCK;30000;5;Commute;N5A;Southwestern Ontario;Married;Male;Yes;44;1955;61;Baby Boomers;Not Bound;0
40000200;05/01/2016;Winter;Q1;January;2008;BUICK;LUCERNE;CAR;25000;;Business;K0M;Eastern Ontario;Single;Female;No;17;1983;33;Gen Y;Not Bound;0
40000201;05/01/2016;Winter;Q1;January;2016;ACURA;MDX;CAR;12000;5;Commute;L6V;Central Ontario;Married;Female;Yes;14;1977;39;Gen Y;Not Bound;0
40000202;05/01/2016;Winter;Q1;January;2014;HYUNDAI;ELANTRA;CAR;20000;15;Commute;P1A;Northern Ontario;Single;Female;Yes;4;1996;20;Gen Z;Not Bound;0
40000203;05/01/2016;Winter;Q1;January;2004;CHEVROLET;MALIBU;CAR;6000;;Pleasure;K7M;Eastern Ontario;Single;Male;No;37;1962;54;Baby Boomers;Not Bound;0
40000204;05/01/2016;Winter;Q1;January;2009;PONTIAC;G5;CAR;20000;30;Commute;A0K;Newfoundland and Labrador;Single;Female;Yes;29;1966;50;Gen X;Not Bound;0
40000205;05/01/2016;Winter;Q1;January;2014;FORD;F-150;TRUCK;10000;5;Commute;P7B;Northern Ontario;Married;Male;Yes;22;1978;38;Gen Y;Not Bound;0
40000206;05/01/2016;Winter;Q1;January;2006;CHEVROLET;MALIBU;CAR;15000;7;Commute;L8N;Central Ontario;Single;Female;No;4;1994;22;Gen Y;Not Bound;0
40000207;05/01/2016;Winter;Q1;January;1995;GMC;R/V;TRUCK;15000;10;Commute;L1H;Central Ontario;Married;Male;No;40;1957;59;Baby Boomers;Not Bound;0
40000208;05/01/2016;Winter;Q1;January;2014;CADILLIAC;ATS;CAR;2000;;Pleasure;L0R;Central Ontario;Married;Female;Yes;39;1960;56;Baby Boomers;Not Bound;0
40000209;05/01/2016;Winter;Q1;January;2002;SUZUKI;AERIO;OTHERS;9000;;Pleasure;B0K;Nova Scotia;Single;Female;No;43;1957;59;Baby Boomers;Not Bound;0
40000210;06/01/2016;Winter;Q1;January;2013;TOYOTA;COROLLA;CAR;10000;7;Commute;N2C;Southwestern Ontario;Married;Male;No;3;1988;28;Gen Y;Not Bound;0
40000211;06/01/2016;Winter;Q1;January;2007;HONDA;CR-V;CAR;10000;;Pleasure;B0J;Nova Scotia;Married;Female;Yes;13;1987;29;Gen Y;Not Bound;0
40000212;06/01/2016;Winter;Q1;January;2012;CHRYSLER;300;CAR;20000;20;Commute;A1K;Newfoundland and Labrador;Single;Male;No;10;1989;27;Gen Y;Not Bound;0
40000213;06/01/2016;Winter;Q1;January;2013;DODGE;JOURNEY;CAR;15000;10;Commute;M1B;Metropolitan Toronto;Married;Female;Yes;28;1962;54;Baby Boomers;Not Bound;0
40000214;06/01/2016;Winter;Q1;January;2017;DODGE;RAM;TRUCK;6000;;Pleasure;L0R;Central Ontario;Single;Male;No;3;1997;19;Gen Z;Not Bound;0
40000215;06/01/2016;Winter;Q1;January;2010;VOLKSWAGEN;PASSAT;CAR;15000;15;Commute;L2N;Central Ontario;Single;Female;Yes;27;1971;45;Gen X;Not Bound;0
40000216;06/01/2016;Winter;Q1;January;2012;HONDA;ACCORD;CAR;20000;45;Commute;L6X;Central Ontario;Single;Female;No;11;1987;29;Gen Y;Not Bound;0
40000217;06/01/2016;Winter;Q1;January;2005;HONDA;ACCORD;CAR;10000;;Pleasure;M9V;Metropolitan Toronto;Married;Male;Yes;59;1941;75;Traditionalist;Not Bound;0
40000218;06/01/2016;Winter;Q1;January;2012;MAZDA;MAZDA5;CAR;15000;12;Commute;N0N;Southwestern Ontario;Single;Female;No;8;1991;25;Gen Y;Not Bound;0
40000219;06/01/2016;Winter;Q1;January;2009;TOYOTA;RAV4;CAR;20000;10;Commute;N0G;Southwestern Ontario;Married;Female;No;41;1959;57;Baby Boomers;Not Bound;0
40000220;06/01/2016;Winter;Q1;January;2005;NISSAN;FRONTIER;TRUCK;20000;25;Commute;T3N;Alberta;Single;Male;No;3;1996;20;Gen Z;Bound;1
40000221;06/01/2016;Winter;Q1;January;2010;DODGE;CARAVAN;VAN;7000;;Pleasure;B0E;Nova Scotia;Married;Female;Yes;44;1953;63;Baby Boomers;Not Bound;0
40000222;06/01/2016;Winter;Q1;January;2017;FORD;FUSION;CAR;10000;15;Commute;M2H;Metropolitan Toronto;Single;Female;Yes;3;1990;26;Gen Y;Not Bound;0
40000223;06/01/2016;Winter;Q1;January;2003;TOYOTA;CAMRY;CAR;10000;;Pleasure;L5M;Central Ontario;Single;Female;No;6;1989;27;Gen Y;Not Bound;0
40000224;06/01/2016;Winter;Q1;January;2013;TOYOTA;COROLLA;CAR;20000;20;Commute;M1J;Metropolitan Toronto;Married;Male;No;6;1987;29;Gen Y;Not Bound;0
40000225;06/01/2016;Winter;Q1;January;2015;FORD;FOCUS;CAR;20000;15;Commute;L9R;Central Ontario;Single;Male;No;9;1991;25;Gen Y;Not Bound;0
40000226;06/01/2016;Winter;Q1;January;2016;NISSAN;ROGUE;CAR;15000;98;Commute;B4H;Nova Scotia;Married;Female;No;34;1966;50;Gen X;Not Bound;0
40000227;06/01/2016;Winter;Q1;January;2013;NISSAN;ROGUE;CAR;10000;;Pleasure;M6B;Metropolitan Toronto;Married;Male;Yes;47;1943;73;Traditionalist;Not Bound;0
40000228;06/01/2016;Winter;Q1;January;2002;PONTIAC;SUNFIRE;CAR;10000;10;Commute;P4N;Northern Ontario;Married;Female;Yes;22;1972;44;Gen X;Not Bound;0
40000229;06/01/2016;Winter;Q1;January;2016;BUICK;ENCORE;CAR;3000;;Pleasure;E5C;New Brunswick;Married;Male;Yes;43;1954;62;Baby Boomers;Not Bound;0
40000230;06/01/2016;Winter;Q1;January;2006;HONDA;CIVIC;CAR;10000;;Pleasure;P0H;Northern Ontario;Single;Male;Yes;19;1981;35;Gen Y;Not Bound;0
40000231;06/01/2016;Winter;Q1;January;2013;CHEVROLET;SILVERADO;TRUCK;5000;;Pleasure;K0C;Eastern Ontario;Married;Male;Yes;58;1942;74;Traditionalist;Not Bound;0
40000232;06/01/2016;Winter;Q1;January;2005;PONTIAC;G6;CAR;15000;30;Commute;N3R;Southwestern Ontario;Married;Male;Yes;44;1955;61;Baby Boomers;Not Bound;0
40000233;06/01/2016;Winter;Q1;January;2009;CHEVROLET;SILVERADO;TRUCK;10000;;Pleasure;E8J;New Brunswick;Single;Male;Yes;45;1950;66;Baby Boomers;Not Bound;0
40000234;06/01/2016;Winter;Q1;January;2007;MAZDA;B;TRUCK;10000;;Pleasure;E8G;New Brunswick;Married;Male;Yes;36;1950;66;Baby Boomers;Not Bound;0
40000235;06/01/2016;Winter;Q1;January;1992;TOYOTA;CAMRY;CAR;8000;15;Commute;B1N;Nova Scotia;Single;Male;No;1;1999;17;Gen Z;Not Bound;0
40000236;06/01/2016;Winter;Q1;January;2011;CHEVROLET;TRAVERSE;CAR;15000;10;Commute;L0R;Central Ontario;Married;Female;Yes;32;1967;49;Gen X;Not Bound;0
40000237;06/01/2016;Winter;Q1;January;2017;TOYOTA;CAMRY;CAR;20000;10;Commute;M2N;Metropolitan Toronto;Married;Female;Yes;17;1961;55;Baby Boomers;Not Bound;0
40000238;06/01/2016;Winter;Q1;January;2008;PONTIAC;TORRENT;CAR;10000;10;Commute;Y1A;Yukon;Single;Female;Yes;17;1973;43;Gen X;Not Bound;0
40000239;06/01/2016;Winter;Q1;January;2007;FORD;F-150;TRUCK;10000;;Pleasure;P0R;Northern Ontario;Married;Male;Yes;49;1950;66;Baby Boomers;Not Bound;0
40000240;06/01/2016;Winter;Q1;January;2016;FORD;FUSION;CAR;15000;5;Commute;K8V;Eastern Ontario;Married;Male;Yes;53;1942;74;Traditionalist;Not Bound;0
40000241;06/01/2016;Winter;Q1;January;2008;TOYOTA;YARIS;CAR;20000;12;Commute;B0J;Nova Scotia;Separated;Female;Yes;35;1961;55;Baby Boomers;Not Bound;0
40000242;06/01/2016;Winter;Q1;January;2017;TOYOTA;COROLLA;CAR;10000;;Pleasure;K4K;Eastern Ontario;Single;Female;Yes;26;1962;54;Baby Boomers;Not Bound;0
40000243;06/01/2016;Winter;Q1;January;2011;CHEVROLET;SILVERADO;TRUCK;20000;10;Commute;P0A;Northern Ontario;Married;Male;Yes;25;1974;42;Gen X;Not Bound;0
40000244;06/01/2016;Winter;Q1;January;2006;HYUNDAI;TUCSON;CAR;9000;;Pleasure;P0S;Northern Ontario;Married;Male;No;2;1991;25;Gen Y;Not Bound;0
40000245;06/01/2016;Winter;Q1;January;2005;FORD;ECONOLINE ;VAN;1000;;Pleasure;X0E;Northwest Territories and Nunavut;Married;Male;No;32;1964;52;Baby Boomers;Not Bound;0
40000246;06/01/2016;Winter;Q1;January;2005;HONDA;CIVIC;CAR;20000;5;Commute;L1J;Central Ontario;Single;Male;No;0;1999;17;Gen Z;Not Bound;0
40000247;06/01/2016;Winter;Q1;January;2016;DODGE;CARAVAN;VAN;30000;;Business;L3S;Central Ontario;Married;Male;Yes;14;1982;34;Gen Y;Not Bound;0
40000248;06/01/2016;Winter;Q1;January;2001;DODGE;RAM;TRUCK;20000;10;Commute;N0L;Southwestern Ontario;Single;Female;No;0;1999;17;Gen Z;Not Bound;0
40000249;06/01/2016;Winter;Q1;January;2012;DODGE;RAM;TRUCK;15000;66;Commute;N5Y;Southwestern Ontario;Married;Female;Yes;17;1982;34;Gen Y;Not Bound;0
40000250;06/01/2016;Winter;Q1;January;2005;FORD;ESCAPE;CAR;2000;;Pleasure;E5T;New Brunswick;Married;Female;Yes;14;1982;34;Gen Y;Not Bound;0
40000251;06/01/2016;Winter;Q1;January;2014;HYUNDAI;SANTA FE;CAR;4000;;Pleasure;L7A;Central Ontario;Married;Female;No;7;1977;39;Gen Y;Not Bound;0
40000252;06/01/2016;Winter;Q1;January;2014;TOYOTA;RAV4;CAR;10000;;Pleasure;N9K;Southwestern Ontario;Married;Male;Yes;47;1950;66;Baby Boomers;Not Bound;0
40000253;06/01/2016;Winter;Q1;January;2013;HYUNDAI;SANTA FE;CAR;15000;50;Commute;N7A;Southwestern Ontario;Married;Female;Yes;37;1963;53;Baby Boomers;Not Bound;0
40000254;06/01/2016;Winter;Q1;January;2013;HYUNDAI;ACCENT;CAR;10000;10;Commute;P6C;Northern Ontario;Single;Female;No;3;1997;19;Gen Z;Not Bound;0
40000255;06/01/2016;Winter;Q1;January;2013;CHEVROLET;SILVERADO;TRUCK;10000;5;Commute;K8H;Eastern Ontario;Married;Male;Yes;9;1983;33;Gen Y;Not Bound;0
40000256;06/01/2016;Winter;Q1;January;2012;FORD;F-150;TRUCK;20000;20;Commute;K8H;Eastern Ontario;Single;Male;Yes;36;1964;52;Baby Boomers;Not Bound;0
40000257;06/01/2016;Winter;Q1;January;2015;HONDA;ODYSSEY;VAN;20000;5;Commute;N1H;Southwestern Ontario;Married;Male;No;5;1986;30;Gen Y;Not Bound;0
40000258;06/01/2016;Winter;Q1;January;2013;FORD;FOCUS;CAR;20000;30;Commute;K0G;Eastern Ontario;Married;Male;Yes;24;1972;44;Gen X;Not Bound;0
40000259;06/01/2016;Winter;Q1;January;2009;CHEVROLET;COBALT;CAR;20000;15;Commute;A1S;Newfoundland and Labrador;Single;Female;No;1;1997;19;Gen Z;Not Bound;0
40000260;06/01/2016;Winter;Q1;January;2005;DODGE;RAM;TRUCK;10000;10;Commute;E7H;New Brunswick;Single;Male;No;12;1988;28;Gen Y;Not Bound;0
40000261;06/01/2016;Winter;Q1;January;2008;KIA;SPECTRA;CAR;12000;30;Commute;N7T;Southwestern Ontario;Single;Female;No;5;1993;23;Gen Y;Not Bound;0
40000262;06/01/2016;Winter;Q1;January;2015;FORD;FUSION;CAR;4000;;Pleasure;E8C;New Brunswick;Married;Female;Yes;31;1965;51;Gen X;Not Bound;0
40000263;06/01/2016;Winter;Q1;January;2013;FORD;FOCUS;CAR;5000;5;Commute;X1A;Northwest Territories and Nunavut;Married;Female;No;16;1982;34;Gen Y;Not Bound;0
40000264;06/01/2016;Winter;Q1;January;2013;CHRYSLER;200;CAR;5000;;Pleasure;K0L;Eastern Ontario;Married;Male;Yes;66;1934;82;Traditionalist;Not Bound;0
40000265;06/01/2016;Winter;Q1;January;2013;KIA;SORENTO;CAR;30000;10;Commute;A0C;Newfoundland and Labrador;Married;Female;No;15;1984;32;Gen Y;Not Bound;0
40000266;06/01/2016;Winter;Q1;January;2011;CHEVROLET;CRUZE;CAR;10000;10;Commute;E1G;New Brunswick;Married;Male;No;11;1975;41;Gen X;Not Bound;0
40000267;06/01/2016;Winter;Q1;January;2014;KIA;SOUL;CAR;20000;12;Commute;L0K;Central Ontario;Single;Female;Yes;15;1983;33;Gen Y;Not Bound;0
40000268;06/01/2016;Winter;Q1;January;2014;MERCEDES BENZ;G;CAR;7000;;Pleasure;N3R;Southwestern Ontario;Married;Male;Yes;36;1963;53;Baby Boomers;Not Bound;0
40000269;06/01/2016;Winter;Q1;January;2007;PONTIAC;G5;CAR;12000;16;Commute;E1G;New Brunswick;Single;Female;No;0;1998;18;Gen Z;Not Bound;0
40000270;06/01/2016;Winter;Q1;January;2012;HONDA;CIVIC;CAR;15000;10;Commute;L8W;Central Ontario;Married;Male;Yes;16;1973;43;Gen X;Not Bound;0
40000271;06/01/2016;Winter;Q1;January;2005;MAZDA;TRIBUTE;CAR;10000;6;Commute;L9C;Central Ontario;Married;Male;Yes;45;1951;65;Baby Boomers;Not Bound;0
40000272;06/01/2016;Winter;Q1;January;2014;CHEVROLET;TRAVERSE;CAR;7000;;Pleasure;N0R;Southwestern Ontario;Divorced;Female;Yes;27;1970;46;Gen X;Not Bound;0
40000273;06/01/2016;Winter;Q1;January;2014;KIA;FORTE;CAR;5000;;Pleasure;K0C;Eastern Ontario;Single;Female;No;24;1976;40;Gen X;Not Bound;0
40000274;06/01/2016;Winter;Q1;January;2013;CHRYSLER;200;CAR;10000;10;Commute;L6R;Central Ontario;Single;Male;Yes;2;1995;21;Gen Y;Not Bound;0
40000275;06/01/2016;Winter;Q1;January;2016;HYUNDAI;ELANTRA;CAR;15000;10;Commute;C1C;Prince Edward Island;Single;Male;No;46;1954;62;Baby Boomers;Not Bound;0
40000276;06/01/2016;Winter;Q1;January;2012;HONDA;CIVIC;CAR;10000;115;Commute;A1B;Newfoundland and Labrador;Single;Male;No;28;1964;52;Baby Boomers;Not Bound;0
40000277;06/01/2016;Winter;Q1;January;2003;TOYOTA;CAMRY;CAR;10000;;Pleasure;M1W;Metropolitan Toronto;Married;Female;Yes;3;1979;37;Gen Y;Not Bound;0
40000278;06/01/2016;Winter;Q1;January;2015;LAND ROVER;RANGE ROVER;CAR;15000;10;Commute;M2K;Metropolitan Toronto;Married;Male;Yes;3;1981;35;Gen Y;Not Bound;0
40000279;06/01/2016;Winter;Q1;January;2016;TOYOTA;COROLLA;CAR;3000;;Pleasure;M3H;Metropolitan Toronto;Single;Female;No;23;1969;47;Gen X;Not Bound;0
40000280;06/01/2016;Winter;Q1;January;2000;TOYOTA;CAMRY;CAR;10000;;Pleasure;L6T;Central Ontario;Married;Male;Yes;22;1946;70;Baby Boomers;Not Bound;0
40000281;06/01/2016;Winter;Q1;January;1982;JEEP;CJ;OTHERS;10000;10;Commute;N6C;Southwestern Ontario;Single;Male;Yes;5;1995;21;Gen Y;Not Bound;0
40000282;06/01/2016;Winter;Q1;January;2015;TOYOTA;PRIUS;CAR;20000;10;Commute;L6R;Central Ontario;Divorced;Female;No;15;1961;55;Baby Boomers;Not Bound;0
40000283;06/01/2016;Winter;Q1;January;2013;HYUNDAI;ELANTRA;CAR;20000;20;Commute;L3S;Central Ontario;Married;Male;Yes;35;1948;68;Baby Boomers;Not Bound;0
40000284;06/01/2016;Winter;Q1;January;2014;NISSAN;XTERRA;CAR;30000;30;Commute;P0E;Northern Ontario;Single;Male;Yes;19;1980;36;Gen Y;Not Bound;0
40000285;06/01/2016;Winter;Q1;January;2006;MAZDA;MAZDA3;CAR;17000;25;Commute;L3V;Central Ontario;Single;Female;No;3;1993;23;Gen Y;Not Bound;0
40000286;06/01/2016;Winter;Q1;January;2005;TOYOTA;COROLLA;CAR;15000;10;Commute;A1L;Newfoundland and Labrador;Single;Female;Yes;28;1972;44;Gen X;Not Bound;0
40000287;06/01/2016;Winter;Q1;January;2007;BUICK;ALLURA;CAR;10000;7;Commute;K8V;Eastern Ontario;Married;Female;Yes;48;1951;65;Baby Boomers;Not Bound;0
40000288;07/01/2016;Winter;Q1;January;2006;GMC;ENVOY;CAR;20000;15;Commute;N0G;Southwestern Ontario;Single;Male;No;0;1999;17;Gen Z;Not Bound;0
40000289;07/01/2016;Winter;Q1;January;2012;ACURA;MDX;CAR;20000;23;Commute;M6N;Metropolitan Toronto;Married;Male;Yes;36;1964;52;Baby Boomers;Not Bound;0
40000290;07/01/2016;Winter;Q1;January;2010;NISSAN;ALTIMA;CAR;10000;10;Commute;L7L;Central Ontario;Single;Male;Yes;10;1990;26;Gen Y;Not Bound;0
40000291;07/01/2016;Winter;Q1;January;1999;BUICK;CENTURY;CAR;10000;76;Commute;P0M;Northern Ontario;Single;Female;No;27;1973;43;Gen X;Not Bound;0
40000292;07/01/2016;Winter;Q1;January;2009;FORD;SUPERDUTY;TRUCK;8000;;Pleasure;N0H;Southwestern Ontario;Married;Male;Yes;50;1947;69;Baby Boomers;Not Bound;0
40000293;07/01/2016;Winter;Q1;January;2014;HYUNDAI;ELENTRA;CAR;25000;10;Commute;M4C;Metropolitan Toronto;Married;Female;No;9;1986;30;Gen Y;Not Bound;0
